Crystal Structure,Mohs Hardness,Diaphaneity,Specific Gravity,Optical,Refractive Index,Dispersion,Molar Mass,Molar Volume,Calculated Density,Hydrated Water
4,-0.7572560028763221,1.4295423296310563,0.0350454103145568,-0.6627628766480502,-0.4887875961207321,-0.17201254098337718,-0.06262315198288568,-0.39536358228671636,0.5962302614399099,0.1208791459275178
5,-1.1840523754047163,1.4295423296310563,0.84626623397038,-0.6627628766480502,1.4826329506942948,-0.17201254098337718,0.9814304421779921,0.2198889703340466,0.5213605545633385,-0.2984785064825632
2,0.8076640297277908,-0.12776102945978043,-1.96052450085521,0.5673032030567672,-0.32083696130079137,-0.17201254098337718,0.8527411038106905,0.12228307594762058,0.5739519584181005,-0.2984785064825632
2,-0.3304596303479276,1.4295423296310563,-0.09071880361976509,0.5673032030567672,-1.0286289223276868,-0.17201254098337718,-0.5125572203889711,-0.4988735913428637,-0.23171913119027082,0.1208791459275178
2,1.0921949447467205,-1.685064388550617,0.12166447156733437,0.5673032030567672,0.2469961373761541,-0.17201254098337718,-0.6644269605878256,-0.6029409970471022,-0.3591802419216042,-0.2984785064825632
1,0.8076640297277908,-1.685064388550617,0.3382121246992792,0.5673032030567672,0.4589338432203657,-0.17201254098337718,1.3884961788276617,1.1587554402605649,-0.2536322161297549,-0.2984785064825632
2,-0.6149905453668573,-0.12776102945978043,-0.7695124086295145,0.5673032030567672,6.6731073315582,-0.17201254098337718,0.5207344024018956,0.22553209135016591,-0.017336116865649523,-0.2984785064825632
5,-0.3304596303479276,1.4295423296310563,-0.6695673379532323,-0.6627628766480502,-0.7527100222663546,-0.17201254098337718,2.955112741525611,1.161146541522728,0.7295348614884388,-0.2984785064825632
2,-0.3304596303479276,-0.12776102945978043,-0.6445810702841619,0.5673032030567672,-0.36082520768649085,-0.17201254098337718,4.829680453130333,4.89026824141784,-0.44573692743256693,-0.2984785064825632
1,0.8076640297277908,-0.12776102945978043,-0.4363621730419075,0.5673032030567672,-0.5527687903378535,-0.17201254098337718,0.984583202349224,1.3665016734451363,-0.6217720431130905,-0.2984785064825632
1,-1.1840523754047163,-0.12776102945978043,-0.36973212592438603,0.5673032030567672,-0.49278642075930257,-0.17201254098337718,3.3247078984711957,3.024410096767014,-0.3237540879361046,0.5402367983375986
4,0.8076640297277908,-0.12776102945978043,-0.38305813534789035,-0.6627628766480502,-0.3128393120236513,-0.17201254098337718,-0.5755077892221825,-0.6027921483817471,0.013342202049628316,-0.2984785064825632
2,0.23860219968993165,-0.12776102945978043,2.570318703136247,0.5673032030567672,0.9787810462344706,-0.17201254098337718,0.862762540932376,0.1220741331006002,0.5870998093817913,-0.2984785064825632
1,1.2344604022561854,-0.12776102945978043,-0.6487454482290069,0.5673032030567672,-0.7167206005192247,-0.17201254098337718,-0.11361655127161334,-0.08451246728300794,-0.3653889493211247,-0.2984785064825632
5,0.5231331147088613,1.4295423296310563,1.1336083121646907,-0.6627628766480502,-0.05691453515516882,-0.17201254098337718,-0.16141833881710999,-0.5004830984330321,0.8821960199001796,-0.2984785064825632
2,-0.6149905453668573,-0.12776102945978043,-0.7012166103340551,0.5673032030567672,-0.07690865834801856,-0.17201254098337718,0.28639442430593853,-0.08350306993620758,0.2613252799481254,2.2176674079779226
2,0.8076640297277908,-0.12776102945978043,0.5422666439966883,0.5673032030567672,0.2469961373761541,-0.17201254098337718,-0.0709164932651125,-0.3953080182818229,0.5750476126650751,-0.2984785064825632
2,0.665398572218326,-0.12776102945978043,0.03837691267043288,0.5673032030567672,0.3669608765332552,-0.17201254098337718,-0.03576034247703228,-0.2915648438008147,0.2602296257011511,-0.2984785064825632
6,-1.0417869178952515,1.4295423296310563,-1.3716814594541147,-1.8928289563528675,-1.044624220881967,-0.17201254098337718,-0.5715115744406855,0.12241519069469677,-1.2196340438786863,-0.2984785064825632
2,-1.468583290423646,-1.685064388550617,-1.3858403444665879,0.5673032030567672,-1.000637149857697,-0.17201254098337718,-0.257904248016412,2.5046251950964438,-1.4730953930120545,-0.2984785064825632
5,-0.18819417283846276,-0.12776102945978043,-0.5446359996078797,-0.6627628766480502,-0.5287758425064325,-0.17201254098337718,-0.6489108830774231,-0.4991620434148565,-0.6597547236748633,-0.2984785064825632
1,-1.3263178329141811,1.4295423296310563,-1.3816759665217426,0.5673032030567672,-0.9526512541948565,-0.17201254098337718,0.3956733682204302,5.3016746732441,-1.4628692867069617,0.1208791459275178
1,-1.3718427793172099,1.4295423296310563,-0.9710683011600169,0.5673032030567672,-0.5447711410607127,-0.17201254098337718,-0.03929796650093129,2.193675710539979,-1.3533038620095403,-0.2984785064825632
1,-0.7572560028763221,-0.12776102945978043,-0.5279784878284993,0.5673032030567672,-0.44080170045789163,-0.17201254098337718,0.7729472485852028,1.780572773739016,-0.8982421314329171,-0.2984785064825632
2,-0.3304596303479276,-1.685064388550617,0.4464859512652514,0.5673032030567672,0.6148880041245977,-0.17201254098337718,0.8705347800810692,-0.2902719868217291,2.152059292143293,-0.2984785064825632
1,-0.3304596303479276,1.4295423296310563,-0.5029922201594289,0.5673032030567672,-0.3728216816022014,-0.17201254098337718,-0.5097469774465639,-0.49903353431868025,-0.2222234610498274,0.5402367983375986
4,0.9499294872372557,-1.685064388550617,0.3965134159271103,-0.6627628766480502,3.24211579166511,11.854217971743088,-0.8599974907364053,-0.8102602841840895,-0.02756222317074235,-0.2984785064825632
3,1.66125677478458,-1.685064388550617,0.1508151171812501,0.5673032030567672,-0.3008428381079407,-0.17201254098337718,-0.683490330977903,-0.4995319462161523,-0.767494057960661,-0.2984785064825632
5,-0.8995214603857868,-0.12776102945978043,-0.5029922201594289,-0.6627628766480502,-0.7367147237120745,-0.17201254098337718,0.14595197414751693,-0.1877398487801557,0.2985775243452484,1.3789521031577605
1,1.2344604022561854,-0.12776102945978043,-0.6112660467254012,0.5673032030567672,-0.6447417570249632,-0.17201254098337718,0.021862931713446172,-0.0840529779247374,-0.15319724349045227,-0.2984785064825632
6,1.518991317275115,-0.12776102945978043,0.37402577502494705,-3.122895036057685,0.6908656722574279,3.0462744976335636,-0.6254415970590722,-0.8098229834467414,2.906234632143876,-0.2984785064825632
2,-0.6149905453668573,1.4295423296310563,0.49645848660339253,0.5673032030567672,0.11103609966477279,-0.17201254098337718,1.3406863700629985,0.5372228607506173,0.34642109312978914,-0.2984785064825632
3,-0.3304596303479276,-0.12776102945978043,-0.3614033700346957,0.5673032030567672,-0.5087817193135827,-0.17201254098337718,-0.7735053761713132,-0.7064572928791776,-0.34822369945186193,-0.2984785064825632
2,-1.1840523754047163,-0.12776102945978043,-0.27811581113779416,0.5673032030567672,-0.2328628192522505,-0.17201254098337718,0.4219130918273704,-0.18810263273223798,0.7956393343892167,-0.2984785064825632
2,-0.7572560028763221,-0.12776102945978043,-0.08655442567492008,0.5673032030567672,-0.1888757482279805,-0.17201254098337718,-0.2160128809914218,-0.4988395687907825,0.7003174149024601,-0.2984785064825632
1,1.0921949447467205,-0.12776102945978043,-0.5571291334424151,0.5673032030567672,-0.5287758425064325,-0.17201254098337718,0.7699873843422703,0.7448432659640416,-0.3653889493211247,-0.2984785064825632
1,1.0921949447467205,1.4295423296310563,-0.6820604717877676,0.5673032030567672,-0.7447123729892146,-0.17201254098337718,-0.02962725471691766,-0.0840899589596083,-0.23427565776654388,-0.2984785064825632
5,-0.8995214603857868,1.4295423296310563,-1.4066622341908133,-0.6627628766480502,-0.8046947425677655,-0.17201254098337718,-0.6641025201022482,-0.604565296551218,-0.3504150079458105,-0.2984785064825632
3,0.9499294872372557,-0.12776102945978043,-0.31559521264139995,0.5673032030567672,-0.2728510656379509,-0.17201254098337718,0.7142221845418943,0.3305388153401253,0.03890746781236006,-0.2984785064825632
3,-0.47272508785739237,-0.12776102945978043,0.41317092770649066,0.5673032030567672,0.1470255214119027,-0.17201254098337718,-0.4426130721502407,0.018392069779716042,-0.9793205457090088,-0.2984785064825632
5,-0.6149905453668573,-1.685064388550617,-0.5987729128908658,-0.6627628766480502,-0.888670059977736,-0.17201254098337718,-0.6422349924992489,-0.7056316912756855,0.4687691507085763,-0.2984785064825632
3,0.38086765719939647,-0.12776102945978043,-0.8777862351954867,-4.352961115762502,-0.7127217758806542,-0.17201254098337718,-0.5885168082597798,-0.3954893178052773,-0.726954850822615,-0.2984785064825632
3,-0.18819417283846276,-0.12776102945978043,-0.37806088181407604,0.5673032030567672,-0.32083696130079137,-0.17201254098337718,-0.8165866697928882,-0.7065598227983572,-0.618485080372168,-0.2984785064825632
3,-1.1840523754047163,-0.12776102945978043,-0.6195948026150911,0.5673032030567672,-0.8766735860620254,-0.17201254098337718,-0.6572514021891446,-0.602341811829607,-0.3317888857472488,-0.2984785064825632
2,0.8076640297277908,-1.685064388550617,-0.003266866778018233,0.5673032030567672,-0.12889337864942949,-0.17201254098337718,0.38395518331801576,-0.2906397632135199,1.1356573690335476,-0.2984785064825632
4,1.3767258597656502,-1.685064388550617,2.3954148294527533,-0.6627628766480502,1.1827211028015414,-0.17201254098337718,-0.8068735619774151,-0.8102325484079363,0.6407868674835278,-0.2984785064825632
6,-1.468583290423646,1.4295423296310563,0.3881846600374203,-3.122895036057685,0.16302081996618287,-0.17201254098337718,-0.8019079031630199,-0.8102371710372952,0.703239159561058,-0.2984785064825632
2,-0.8995214603857868,1.4295423296310563,-1.1526351795552627,0.5673032030567672,-0.7527100222663546,-0.17201254098337718,-0.7730702454390278,-0.08509260726754558,-1.4026083031233798,-0.2984785064825632
1,-0.3304596303479276,-1.685064388550617,-0.08655442567492008,0.5673032030567672,-0.04491806123945826,-0.17201254098337718,1.4332356350294653,0.7445579572800126,0.15650769032092562,-0.2984785064825632
3,-0.47272508785739237,-0.12776102945978043,0.29656834525082804,0.5673032030567672,0.5709009331003267,-0.17201254098337718,-0.5749800299493354,-0.39746336544668426,-0.6886069521785175,-0.2984785064825632
2,0.09633674218046684,1.4295423296310563,-0.5896112814122065,0.5673032030567672,-0.5407723164221431,-0.17201254098337718,-0.6385834001406803,-0.6026637317381578,-0.25180612571813127,-0.2984785064825632
2,0.9499294872372557,-1.685064388550617,-0.024088756502243604,0.5673032030567672,0.02306195761623195,-0.17201254098337718,-0.5755077892221825,-0.6027921483817471,0.013342202049628316,-0.2984785064825632
2,-1.1840523754047163,1.4295423296310563,0.4631434630446318,0.5673032030567672,-0.004929814853757875,-0.17201254098337718,0.3781337545078488,-0.29150946470109557,1.1276225712224033,-0.2984785064825632
3,0.09633674218046684,-0.12776102945978043,0.5964035572796748,0.5673032030567672,0.2150055402675938,-0.17201254098337718,-0.43570393250985134,-0.29223401562680407,-0.576850218987148,-0.2984785064825632
3,-1.0417869178952515,-0.12776102945978043,-0.2114857640202727,0.5673032030567672,-0.584759387446413,-0.17201254098337718,0.1373506794865954,1.572305755130877,-1.160103496459754,-0.2984785064825632
2,-0.18819417283846276,-0.12776102945978043,0.30989435467433235,0.5673032030567672,0.24299731273758363,-0.17201254098337718,-0.5587632471741547,-0.3960089937978002,-0.6509894896990697,-0.2984785064825632
1,-0.3304596303479276,1.4295423296310563,0.7546499191837878,-0.6627628766480502,-0.33283343521650105,-0.17201254098337718,0.12114860729225363,0.12246946036336981,-0.3474932632872126,-0.2984785064825632
1,0.9499294872372557,-1.685064388550617,-0.08655442567492008,-4.352961115762502,-0.008928639492328357,-0.17201254098337718,0.514665535950886,0.7440084191018308,-0.565528458435081,-0.2984785064825632
2,1.3767258597656502,-0.12776102945978043,1.9539907672991736,0.5673032030567672,1.834529518888458,-0.17201254098337718,-0.8256282636524349,-0.7067503675805293,-0.6747286650501776,-0.2984785064825632
2,-0.996261971492223,-0.12776102945978043,-0.4363621730419075,0.5673032030567672,-0.3048416627465112,-0.17201254098337718,-0.6281705515830335,-0.18860742385822535,-1.0914424969827032,-0.2984785064825632
3,1.3767258597656502,-0.12776102945978043,-0.2822801890826392,0.5673032030567672,-0.5647652642535623,-0.17201254098337718,-0.2444034062285801,-0.39532863520876343,0.13861200428701334,-0.2984785064825632
5,-0.8995214603857868,1.4295423296310563,-1.0426956018113522,-0.6627628766480502,-2.900078853178463,-0.17201254098337718,-0.8960768593615501,-0.8101909447437066,-0.48262395374736555,-0.2984785064825632
3,-0.3304596303479276,-0.12776102945978043,-1.061018864768671,0.5673032030567672,-0.9206606570862962,-0.17201254098337718,0.8817167355266063,0.22963393528545628,0.38842117259713405,5.572528627258571
2,-0.04592871532899797,-0.12776102945978043,0.22577392018846157,0.5673032030567672,-0.32883461057793145,-0.17201254098337718,-0.358308254258864,-0.2921095744444626,-0.4146933904349644,-0.2984785064825632
2,-1.0417869178952515,1.4295423296310563,-1.1276489118861923,0.5673032030567672,-0.9286583063634363,-0.17201254098337718,5.6647129551233615,2.9226606623284814,0.5100387940112715,3.4757403652081655
5,1.518991317275115,1.4295423296310563,-0.4946634642697386,-0.6627628766480502,-0.3728216816022014,-0.17201254098337718,-0.1857924802243639,-0.7052335904353007,3.3185658470885055,0.1208791459275178
3,-0.8995214603857868,1.4295423296310563,1.4501010359729174,0.5673032030567672,0.3149761562318443,-0.17201254098337718,3.235529607785592,0.7455531169283869,1.5724581954939338,3.0563827127980843
5,1.2344604022561854,-0.12776102945978043,0.16330825101578547,-0.6627628766480502,0.2629914359304342,2.4252015603566104,-0.4702962027609485,-0.7062770103341822,1.5560233817893208,-0.2984785064825632
5,1.3767258597656502,-0.12776102945978043,-0.6279235585047815,-0.6627628766480502,-0.7447123729892146,-0.17201254098337718,-0.8039849327770049,-0.7065988377901459,-0.5392327565076999,-0.2984785064825632
3,1.3767258597656502,1.4295423296310563,-0.6737317158980773,0.5673032030567672,-0.44480052509646123,-0.17201254098337718,-0.6876206315867032,-0.49929360344640966,-0.7810071270066762,-0.2984785064825632
5,2.088053147312974,-0.12776102945978043,-0.5363072437181897,-0.6627628766480502,-0.5287758425064325,0.6184439246418365,-0.17894457810266162,0.3295177689673407,-0.8967812591036182,-0.2984785064825632
2,0.9499294872372557,-0.12776102945978043,-0.5029922201594289,0.5673032030567672,-0.6287464584706839,0.39259922017748977,-0.17894457810266162,0.3295177689673407,-0.8967812591036182,-0.2984785064825632
5,-0.04592871532899797,-0.12776102945978043,0.8962387693085214,-0.6627628766480502,0.9427916244873399,-0.17201254098337718,-0.0412597302932687,-0.6027386183337714,2.2532247009472455,-0.2984785064825632
2,-0.7572560028763221,-1.685064388550617,-0.3364171023656253,0.5673032030567672,-0.35682638304792125,-0.17201254098337718,0.002370883655457982,-0.2912151881161107,0.3391167314832945,-0.2984785064825632
2,-1.468583290423646,-1.685064388550617,-0.3364171023656253,-0.6627628766480502,-0.016926288769468435,-0.17201254098337718,-0.7760972352996658,-0.6032704980678018,-0.8266593872972684,-0.2984785064825632
2,-1.3263178329141811,-0.12776102945978043,-1.535757950481011,0.5673032030567672,-0.8166912164834752,-0.17201254098337718,-0.8001130963002044,-0.6047437300444699,-0.9234421791133239,-0.2984785064825632
3,-0.6149905453668573,-1.685064388550617,3.342394374110527,-0.6627628766480502,1.8025389217798977,-0.17201254098337718,0.0639033314438759,-0.49938374471890734,1.58451039221065,-0.2984785064825632
2,-0.6149905453668573,-0.12776102945978043,1.7457718700569191,0.5673032030567672,-0.2288639946136809,-0.17201254098337718,-0.03451341023154033,0.744071286861112,-0.9979466679075706,-0.2984785064825632
2,-0.18819417283846276,-0.12776102945978043,1.079471398881705,0.5673032030567672,-0.10490043081800839,-0.17201254098337718,-0.04077910373861407,-0.4984593112997228,1.2485097564718912,0.5402367983375986
3,1.8035222322940445,-0.12776102945978043,-0.37806088181407604,0.5673032030567672,-0.1968733975051197,1.1830556858027035,-0.753665640270003,-0.6046625566729282,-0.7276852869872645,-0.2984785064825632
2,0.8076640297277908,-0.12776102945978043,-0.3530746141450057,0.5673032030567672,-0.40081345407219127,0.6184439246418365,-0.21978848217164013,0.7436196559727507,-1.143668682755141,-0.2984785064825632
2,0.23860219968993165,1.4295423296310563,-0.29477332291717456,0.5673032030567672,-0.44080170045789163,-0.17201254098337718,-0.352117565810284,-0.08466556876737436,-0.7404679198686304,-0.2984785064825632
2,-0.18819417283846276,-0.12776102945978043,0.4714722189343221,0.5673032030567672,0.20700789099045372,-0.17201254098337718,-0.025626921917974915,0.7434808846393987,-0.9906423062610757,-0.2984785064825632
5,2.799380434860298,-0.12776102945978043,-0.3197595905862449,-4.352961115762502,0.04705490544765217,-0.17201254098337718,-0.9434916800084333,-0.8103131670639548,-1.0786598641013376,-0.2984785064825632
3,-0.3304596303479276,-1.685064388550617,0.6047323131693648,0.5673032030567672,3.630001781606403,7.224401530223979,-0.8256282636524349,-0.7067503675805293,-0.6747286650501776,-0.2984785064825632
5,-0.7572560028763221,1.4295423296310563,-0.840306833691881,-0.6627628766480502,-0.524777017867862,-0.17201254098337718,-0.9084750842560112,-0.706589500078841,-1.1969905227745525,-0.2984785064825632
2,-0.8995214603857868,-0.12776102945978043,-0.8961094981528049,0.5673032030567672,-0.6767323541335243,-0.17201254098337718,-0.6383747668123774,-0.2924120793097063,-1.0019640668131427,-0.2984785064825632
6,0.8076640297277908,1.4295423296310563,2.910131943435606,-1.8928289563528675,2.6222979726867552,-0.17201254098337718,-0.5502340747446998,-0.7066655885580878,1.0589615717453527,-0.2984785064825632
1,1.0921949447467205,-0.12776102945978043,-0.017425751790491453,0.5673032030567672,-0.15288632648084974,-0.17201254098337718,-0.0986823988190824,0.018671461498165558,-0.4983283312873292,-0.2984785064825632
5,0.5231331147088613,-0.12776102945978043,-0.8111561880779653,-0.6627628766480502,-0.36882285696363093,-0.17201254098337718,0.7608858139323413,0.020585784768256007,0.6992217606554859,0.1208791459275178
2,0.5231331147088613,1.4295423296310563,0.40484217181680066,0.5673032030567672,0.06305020400193233,-0.17201254098337718,-0.26022068975575857,-0.29183397328208743,-0.2098060462507864,-0.2984785064825632
5,-0.3304596303479276,1.4295423296310563,-0.836142455747036,-0.6627628766480502,-0.40481227871076086,-0.17201254098337718,0.9194258294263222,0.6417522520329809,-0.14808419033790585,3.0563827127980843
0,-0.3304596303479276,-1.685064388550617,0.41317092770649066,-1.8928289563528675,1.9424977841298496,-0.17201254098337718,0.47720305050331435,-0.18809153842177667,0.8949786527815455,-0.2984785064825632
2,0.23860219968993165,1.4295423296310563,-0.10321193745430046,0.5673032030567672,1.330677614428634,-0.17201254098337718,0.7285698642876581,0.5368358542206936,-0.20323212076894118,-0.2984785064825632
3,-0.3304596303479276,-0.12776102945978043,-0.4380279242198454,0.5673032030567672,-0.2968440134693711,-0.17201254098337718,-0.7272022763082207,-0.4995079085434863,-0.905181274997087,-0.2984785064825632
5,-0.6149905453668573,-0.12776102945978043,-0.5779510231666405,-0.6627628766480502,-0.4767911222050224,-0.17201254098337718,-0.8509558968768585,-0.8100697394019173,0.08309885577365317,-0.2984785064825632
6,1.66125677478458,-0.12776102945978043,0.293236842894952,-1.8928289563528675,0.6308833026788777,-0.17201254098337718,-0.6645354811957126,-0.8101129147601299,2.4277989442984698,-0.2984785064825632
3,-0.7572560028763221,-0.12776102945978043,1.9123469878507229,0.5673032030567672,3.13414752642372,-0.17201254098337718,1.0570786159887793,0.019145743270383455,1.117031246834986,-0.2984785064825632
5,0.8076640297277908,-0.12776102945978043,-0.7820055424640499,-0.6627628766480502,-0.8246888657606153,-0.17201254098337718,-0.21478468926976696,-0.2907977646850057,-0.11704065334030281,0.1208791459275178
4,-0.7572560028763221,-0.12776102945978043,-0.7944986762985848,-0.6627628766480502,-0.7807017947363454,-0.17201254098337718,0.04968512113548785,0.22703194967194204,-0.5582240967885862,0.5402367983375986
5,-0.7572560028763221,1.4295423296310563,0.013390645001362137,-0.6627628766480502,-0.26085459172224035,-0.17201254098337718,0.19706079822152783,-0.18684971527081295,0.38769073643248436,0.1208791459275178
3,-1.1840523754047163,-0.12776102945978043,1.4167860124141576,0.5673032030567672,1.4346470550314543,-0.17201254098337718,0.5797485804848275,-0.3953396370666384,2.2123202757268747,-0.2984785064825632
3,-0.8995214603857868,-0.12776102945978043,-1.5024429269222501,0.5673032030567672,-0.940654780279146,-0.17201254098337718,0.042960430869096185,-0.4012241517878772,0.8916916900406224,3.895098017618247
2,-1.1840523754047163,1.4295423296310563,1.079471398881705,0.5673032030567672,0.8188280606916691,-0.17201254098337718,-0.08626196842314215,-0.2921935213936203,0.15614247223860078,-0.2984785064825632
2,-1.468583290423646,1.4295423296310563,-1.7106618241645046,0.5673032030567672,0.8348233592459493,-0.17201254098337718,-0.6746110046206045,-0.29144299129091517,-1.079390300265987,-0.2984785064825632
3,0.9499294872372557,-0.12776102945978043,-0.35057598737809853,0.5673032030567672,-0.36482403232506044,-0.17201254098337718,-0.5267722707580461,-0.6026410808542996,0.21676867390450738,-0.2984785064825632
4,1.3767258597656502,-1.685064388550617,3.0284002770692067,-0.6627628766480502,1.3386752637057733,3.8367309632587774,-0.7078435128148819,-0.8102085107352702,1.886545746293208,-0.2984785064825632
3,-0.3304596303479276,1.4295423296310563,-0.9277587705336279,0.5673032030567672,0.2909832084004241,-0.17201254098337718,-0.3587170056201361,0.12249238860498973,-0.9515639714523287,0.1208791459275178
2,1.2344604022561854,1.4295423296310563,-0.13236258306821586,0.5673032030567672,-0.5047828946750123,-0.17201254098337718,0.04590395622799541,-0.08461046702541573,-0.11448412676402976,-0.2984785064825632
3,-0.47272508785739237,-0.12776102945978043,2.6202912384743877,0.5673032030567672,1.0787516621987212,2.9333521454013907,-0.4575823340848433,-0.7066300867646118,1.6418496311356339,-0.2984785064825632
3,0.23860219968993165,1.4295423296310563,2.578647459025937,0.5673032030567672,1.3466729129829142,-0.17201254098337718,-0.3366243253595919,-0.4994920066984918,0.324508008190305,-0.2984785064825632
5,-0.8995214603857868,-0.12776102945978043,-0.3447458582553153,-0.6627628766480502,-0.5887582120849835,-0.17201254098337718,-0.34355663502406514,-0.6014755310877579,0.974596194728338,0.1208791459275178
